2026-08-22 17:21:18,849 | WARNING | KRW-BIRB 일봉 부족: 200개
2026-08-22 17:21:30,916 | WARNING | KRW-ESP 일봉 부족: 179개
2026-08-22 17:21:30,916 | INFO | 일봉 수집: 71/71 / 성공 50 / 실패 21
2026-08-22 17:21:30,955 | WARNING | 최소 목표 20페어 미달: 10페어
2026-08-22 17:21:35,207 | INFO | 분봉 수집: 1/10 / KRW-UNI
2026-08-22 17:21:39,369 | INFO | 분봉 수집: 2/10 / KRW-ONDO
2026-08-22 17:21:43,593 | INFO | 분봉 수집: 3/10 / KRW-ENSO
2026-08-22 17:21:47,828 | INFO | 분봉 수집: 4/10 / KRW-TRX
2026-08-22 17:21:52,049 | INFO | 분봉 수집: 5/10 / KRW-JTO
2026-08-22 17:21:56,231 | INFO | 분봉 수집: 6/10 / KRW-XEC
2026-08-22 17:22:00,373 | INFO | 분봉 수집: 7/10 / KRW-NEAR
2026-08-22 17:22:04,600 | INFO | 분봉 수집: 8/10 / KRW-AVNT
2026-08-22 17:22:08,882 | INFO | 분봉 수집: 9/10 / KRW-MMT
2026-08-22 17:22:13,086 | INFO | 분봉 수집: 10/10 / KRW-XLM
2026-08-22 17:22:15,798 | INFO | 완료: 10페어
2026-08-22 20:21:29,271 | INFO | UPBIT KRW 박스 스캔 시작
2026-08-22 20:21:31,070 | INFO | 현재가/거래대금 수집 1/6 (50페어)
2026-08-22 20:21:31,902 | INFO | 현재가/거래대금 수집 2/6 (50페어)
2026-08-22 20:21:32,746 | INFO | 현재가/거래대금 수집 3/6 (50페어)
2026-08-22 20:21:33,582 | INFO | 현재가/거래대금 수집 4/6 (50페어)
2026-08-22 20:21:34,606 | INFO | 현재가/거래대금 수집 5/6 (50페어)
2026-08-22 20:21:35,600 | INFO | 현재가/거래대금 수집 6/6 (34페어)
2026-08-22 20:21:36,457 | INFO | 유니버스: 70페어 / 최소 24시간 거래대금 3000000000원 / 경보 제외=True / 주의 제외=True
2026-08-22 20:22:01,504 | WARNING | KRW-RE 일봉 부족: 64개
2026-08-22 20:22:14,866 | WARNING | KRW-GRVT 일봉 부족: 17개
2026-08-22 20:22:25,601 | INFO | 일봉 수집: 20/70 / 성공 18 / 실패 2
2026-08-22 20:22:32,064 | WARNING | KRW-ZAMA 일봉 부족: 130개
2026-08-22 20:22:32,725 | WARNING | KRW-PROM 일봉 부족: 10개
